date,cluster,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-23,2,83.0,119.0,65.0,53.0,1700.0,31.0
2013-03-23,2,89.0,113.0,62.0,57.0,1600.0,30.0
2013-03-23,2,80.0,167.0,50.0,60.0,1399.0,29.0
2013-03-23,1,55.0,178.0,24.0,36.0,800.0,52.0
2013-03-23,1,13.0,115.0,8.0,17.0,400.0,71.0
2013-03-23,1,13.0,59.0,6.0,21.0,400.0,65.0
2013-03-23,1,10.0,34.0,3.0,15.0,400.0,71.0
2013-03-23,1,9.0,23.0,3.0,13.0,300.0,78.0
2013-03-23,1,7.0,11.0,3.0,14.0,300.0,77.0
2013-03-23,1,3.0,11.0,3.0,13.0,300.0,78.0
2013-03-24,1,3.0,15.0,3.0,14.0,300.0,75.0
2013-03-24,1,7.0,22.0,3.0,17.0,300.0,67.0
2013-03-24,1,14.0,17.0,4.0,23.0,300.0,57.0
2013-03-24,1,6.0,18.0,6.0,31.0,300.0,46.0
2013-03-24,1,6.0,14.0,6.0,32.0,300.0,43.0
2013-03-24,1,6.0,14.0,7.0,32.0,300.0,46.0
2013-03-24,1,7.0,24.0,6.0,30.0,400.0,42.0
2013-03-24,1,6.0,15.0,8.0,37.0,500.0,35.0
2013-03-24,1,13.0,18.0,13.0,34.0,500.0,42.0
2013-03-24,1,11.0,11.0,13.0,24.0,400.0,57.0
2013-03-24,1,9.0,11.0,11.0,16.0,400.0,69.0
2013-03-24,1,3.0,8.0,9.0,13.0,400.0,75.0
2013-03-24,1,8.0,9.0,9.0,12.0,400.0,78.0
2013-03-24,1,3.0,6.0,7.0,11.0,300.0,83.0
2013-03-24,1,3.0,6.0,6.0,11.0,300.0,83.0
2013-03-24,1,7.0,9.0,6.0,13.0,400.0,83.0
2013-03-24,1,10.0,27.0,7.0,20.0,400.0,78.0
2013-03-24,1,21.0,36.0,7.0,24.0,400.0,78.0
2013-03-24,1,33.0,47.0,7.0,31.0,400.0,75.0
2013-03-24,1,37.0,65.0,9.0,40.0,400.0,64.6884
2013-03-24,1,51.0,102.0,21.0,61.0,400.0,31.4874
2013-03-24,1,59.0,104.0,24.0,66.0,400.0,22.491
2013-03-24,1,55.0,86.0,21.0,65.0,400.0,22.7052
2013-03-24,1,58.0,97.0,32.0,54.0,800.0,32.0
2013-03-25,1,58.0,98.0,32.0,55.0,800.0,7.7112
2013-03-25,2,77.0,112.0,40.0,76.0,800.0,7.7112
2013-03-25,2,81.0,119.0,27.0,78.0,800.0,7.7112
2013-03-25,1,82.0,109.0,1.428,67.0,800.0,7.7112
2013-03-25,1,78.0,99.0,3.0,66.0,800.0,7.7112
2013-03-25,1,73.0,103.0,4.0,67.9543,800.0,7.7112
2013-03-25,1,66.0,83.0,12.0,68.0,800.0,7.7112
2013-03-25,1,66.0,88.0,21.0,68.0,800.0,7.7112
2013-03-25,2,78.0,111.0,44.0,63.0,800.0,7.7112
2013-03-25,2,94.0,127.0,71.0,62.0,800.0,7.497
2013-03-25,2,106.0,133.0,79.0,64.0,800.0,14.994
2013-03-25,2,109.0,126.0,72.0,68.0,800.0,22.9194
2013-03-25,2,117.0,134.0,66.0,73.0,800.0,29.7738
2013-03-25,2,126.0,146.0,58.0,72.0,800.0,43.2684
2013-03-25,2,128.0,141.0,52.0,66.0,800.0,60.6186
2013-03-25,0,126.0,134.0,44.0,46.0,800.0,87.822
2013-03-25,0,126.0,134.0,44.0,46.0,800.0,88.4646
2013-03-25,0,108.0,116.0,40.0,40.0,1100.0,92.0
2013-03-25,0,106.0,132.0,36.0,50.0,1100.0,81.0
2013-03-25,2,134.0,173.0,50.0,80.0,1399.0,52.0
2013-03-25,2,136.0,160.0,49.0,99.0,1600.0,27.0
2013-03-25,2,106.0,120.0,38.0,80.0,1200.0,36.0
2013-03-25,2,96.0,115.0,36.0,68.0,1000.0,34.0
2013-03-25,2,103.0,132.0,41.0,76.0,1200.0,16.0
2013-03-26,2,104.0,123.0,47.0,74.0,1100.0,15.0
2013-03-26,2,102.0,129.0,47.0,69.0,1100.0,19.0
2013-03-26,2,122.0,156.0,72.0,76.0,1300.0,6.0
2013-03-26,2,158.0,192.0,79.0,72.0,1300.0,2.0
2013-03-26,2,175.0,197.0,58.0,66.0,1399.0,2.0
2013-03-26,2,181.0,203.0,40.0,63.0,1500.0,2.0
2013-03-26,2,176.0,192.0,29.0,55.0,1500.0,2.0
2013-03-26,2,195.0,202.0,25.0,51.0,1700.0,2.0
2013-03-26,2,189.0,197.0,35.0,48.0,1700.0,2.0
2013-03-26,2,195.0,200.0,55.0,49.0,1600.0,2.0
2013-03-26,2,194.0,211.0,63.0,49.0,1500.0,7.0
2013-03-26,2,211.0,228.0,63.0,55.0,1500.0,10.0
2013-03-26,2,226.0,237.0,69.0,59.0,1500.0,20.0
2013-03-26,2,215.0,224.0,68.0,55.0,1399.0,35.0
2013-03-26,2,176.0,194.0,79.0,55.0,1399.0,48.0
2013-03-26,2,189.0,241.0,67.0,103.0,2000.0,2.0
2013-03-26,2,182.0,236.0,53.0,96.0,1899.0,2.0
2013-03-26,2,152.0,218.0,42.0,76.0,1399.0,2.0
2013-03-27,2,117.0,163.0,29.0,55.0,1100.0,9.0
2013-03-27,2,116.0,160.0,22.0,42.0,1000.0,17.0
2013-03-27,2,122.0,145.0,17.0,44.0,1000.0,10.0
2013-03-27,1,120.0,125.0,14.0,37.0,1000.0,13.0
2013-03-27,1,97.0,121.0,13.0,43.0,1100.0,5.0
2013-03-27,1,102.0,122.0,12.0,47.0,1100.0,2.0
2013-03-27,1,100.0,118.0,12.0,41.0,1100.0,2.0
2013-03-27,2,155.0,166.0,13.0,47.0,1200.0,2.0
2013-03-27,2,189.0,206.0,17.0,59.0,1600.0,2.0
2013-03-27,2,206.0,262.0,23.0,68.0,2000.0,2.0
2013-03-27,2,178.0,227.0,32.0,48.0,1500.0,6.0
2013-03-27,2,176.0,178.0,55.0,44.0,1399.0,23.0
2013-03-27,2,133.0,133.0,48.0,41.0,1100.0,48.0
2013-03-27,1,63.0,47.0,27.0,23.0,400.0,89.0
2013-03-27,1,15.0,33.0,5.0,14.0,300.0,93.6054
2013-03-27,1,8.0,32.0,3.0,15.0,200.0,94.0
2013-03-27,1,11.0,28.0,3.0,19.0,200.0,88.0
2013-03-27,1,10.0,25.0,3.0,20.0,400.0,85.0
2013-03-27,1,9.0,23.0,3.0,17.0,400.0,89.0
2013-03-27,1,6.0,20.0,3.0,18.0,400.0,83.0
2013-03-27,1,11.0,13.0,3.0,18.0,400.0,80.0
2013-03-27,1,11.0,13.0,3.0,18.0,400.0,76.0
2013-03-28,1,11.0,22.0,3.0,22.0,300.0,72.0
2013-03-28,1,11.0,23.0,3.0,22.0,300.0,83.0
2013-03-28,1,8.0,11.0,3.0,13.0,300.0,79.0
2013-03-28,1,4.0,12.0,3.0,15.0,300.0,75.0
2013-03-28,1,5.0,13.0,3.0,16.0,300.0,73.0
2013-03-28,1,10.0,12.0,3.0,14.0,300.0,74.0
2013-03-28,1,9.0,15.0,3.0,18.0,300.0,68.0
2013-03-28,1,6.0,16.0,3.0,23.0,400.0,62.0
2013-03-28,1,7.0,14.0,3.0,30.0,400.0,56.0
2013-03-28,1,7.0,14.0,3.0,30.0,500.0,54.0
2013-03-28,1,15.0,21.0,3.0,33.0,600.0,48.0
2013-03-28,1,20.0,40.0,5.0,42.0,700.0,48.0
2013-03-28,1,20.0,37.0,5.0,30.0,500.0,63.0
2013-03-28,1,27.0,38.0,8.0,21.0,500.0,75.0
2013-03-28,1,8.0,21.0,5.0,12.0,400.0,88.0
2013-03-28,1,10.0,12.0,5.0,11.0,400.0,91.0
2013-03-28,1,15.0,21.0,5.0,11.0,400.0,93.0
2013-03-28,1,11.0,12.0,7.0,14.0,400.0,89.0
2013-03-28,1,11.0,12.0,7.0,14.0,500.0,83.0
2013-03-28,0,73.0,134.0,16.0,42.0,900.0,66.0
2013-03-28,1,97.0,149.0,19.0,50.0,1100.0,51.0
2013-03-28,2,104.0,141.0,24.0,61.0,1300.0,36.0
2013-03-28,2,104.0,135.0,26.0,64.0,1300.0,33.0
2013-03-28,2,95.0,118.0,27.0,64.0,1300.0,31.0
2013-03-29,2,98.0,138.0,26.0,80.0,1300.0,11.0
2013-03-29,2,102.0,134.0,20.0,92.0,1600.0,2.0
2013-03-29,2,104.0,146.0,21.0,88.0,1399.0,2.0
2013-03-29,2,99.0,138.0,3.0,86.0,1399.0,2.0
2013-03-29,2,96.0,152.0,4.0,86.0,1700.0,2.0
2013-03-29,2,96.0,152.0,4.0,82.0,1399.0,2.0
2013-03-29,2,90.0,125.0,17.0,82.0,1300.0,2.0
2013-03-29,2,76.0,108.0,25.0,71.0,1500.0,2.0
2013-03-29,2,79.0,123.0,35.0,70.0,2000.0,2.0
2013-03-29,2,81.0,110.0,47.0,66.0,2100.0,6.0
2013-03-29,2,76.0,87.0,47.0,60.0,1899.0,21.0
2013-03-29,2,78.0,110.0,49.0,57.0,2000.0,32.0
2013-03-29,2,83.0,125.0,49.0,52.0,2000.0,45.0
2013-03-29,2,102.0,147.0,50.0,59.0,2100.0,44.0
2013-03-29,2,114.0,139.0,46.0,62.0,1899.0,46.0
2013-03-29,2,101.0,106.0,37.0,55.0,1399.0,58.0
2013-03-29,2,88.0,101.0,34.0,58.0,1200.0,56.0
2013-03-29,1,65.0,58.0,28.0,32.0,800.0,86.0
2013-03-29,1,78.0,93.0,43.0,51.0,1100.0,62.0
2013-03-29,2,95.0,129.0,66.0,78.0,1399.0,29.0
2013-03-29,2,84.0,191.0,42.0,67.0,1300.0,22.0
2013-03-29,1,58.0,94.0,31.0,46.0,1200.0,33.0
2013-03-29,1,50.0,75.0,29.0,48.0,1300.0,27.0
2013-03-29,1,56.0,68.0,40.0,48.0,1100.0,22.0
2013-03-30,1,56.0,68.0,40.0,48.0,900.0,21.0
2013-03-30,1,57.0,57.0,39.0,42.0,900.0,26.0
2013-03-30,1,49.0,54.0,42.0,38.0,1500.0,29.0
2013-03-30,2,55.0,76.0,44.0,53.0,2000.0,11.0
2013-03-30,2,62.0,90.0,52.0,58.0,2200.0,4.0
2013-03-30,2,65.0,78.0,64.0,56.0,2299.0,8.0
2013-03-30,2,65.0,83.0,70.0,60.0,2399.0,11.0
2013-03-30,2,71.0,96.0,75.0,66.0,2799.0,10.0
2013-03-30,2,70.0,125.0,81.0,63.0,3000.0,16.0
2013-03-30,2,89.0,117.0,75.0,38.0,1899.0,66.0
2013-03-30,2,89.0,118.0,72.0,34.0,1800.0,81.0
2013-03-30,2,104.0,130.0,68.0,33.0,1800.0,88.0
2013-03-30,2,104.0,130.0,68.0,33.0,1200.0,89.0
2013-03-30,0,85.0,98.0,41.0,28.0,900.0,88.0
2013-03-30,0,68.0,80.0,34.0,28.0,800.0,90.0
2013-03-30,0,75.0,83.0,26.0,32.0,800.0,84.0
2013-03-30,1,78.0,96.0,18.0,47.0,800.0,57.0
2013-03-30,1,89.0,98.0,15.0,52.0,900.0,40.0
2013-03-30,1,89.0,98.0,15.0,52.0,900.0,34.0
2013-03-30,1,75.0,84.0,11.0,68.0,1000.0,14.0
2013-03-30,1,78.0,92.0,12.0,68.0,1000.0,7.0
2013-03-31,1,89.0,98.0,12.0,64.0,1000.0,5.0
2013-03-31,1,89.0,104.0,14.0,71.0,1100.0,2.0
2013-03-31,2,95.0,112.0,18.0,67.0,1500.0,2.0
2013-03-31,2,102.0,121.0,23.0,52.0,1899.0,7.0
2013-03-31,2,107.0,113.0,22.0,51.0,1700.0,5.0
2013-03-31,2,100.0,114.0,21.0,48.0,1600.0,5.0
2013-03-31,2,96.0,115.0,19.0,62.0,1300.0,2.0
2013-03-31,2,133.0,140.0,18.0,53.0,1300.0,2.0
2013-03-31,2,133.0,140.0,18.0,53.0,1399.0,2.0
2013-03-31,2,158.0,176.0,18.0,49.0,1399.0,2.0
2013-03-31,2,158.0,176.0,18.0,49.0,1500.0,2.0
2013-03-31,2,185.0,211.0,21.0,51.0,1600.0,2.0
2013-03-31,2,201.0,217.0,30.0,53.0,1600.0,4.0
2013-03-31,2,179.0,214.0,50.0,50.0,1600.0,18.0
2013-03-31,2,232.0,248.0,32.0,62.0,1600.0,12.0
2013-03-31,2,244.0,272.0,25.0,61.0,1600.0,4.0
2013-03-31,2,250.0,281.0,23.0,60.0,1600.0,4.0
2013-03-31,2,242.0,263.0,27.0,64.0,1600.0,7.0
2013-03-31,2,242.0,263.0,27.0,64.0,1700.0,4.0
2013-03-31,2,238.0,250.0,24.0,74.0,1700.0,2.0
2013-03-31,2,236.0,242.0,25.0,82.0,1800.0,2.0
2013-03-31,2,232.0,236.0,27.0,77.0,2000.0,2.0
2013-03-31,2,227.0,255.0,23.0,72.0,2200.0,2.0
2013-03-31,2,226.0,246.0,25.0,73.0,2200.0,2.0
2013-04-01,2,233.0,244.0,36.0,78.0,2500.0,2.0
2013-04-01,2,242.0,253.0,57.0,85.0,3000.0,2.0
2013-04-01,2,216.0,246.0,72.0,85.0,3299.0,2.0
2013-04-01,2,244.0,245.0,75.0,82.0,3100.0,2.0
2013-04-01,2,244.0,245.0,75.0,82.0,3100.0,2.0
2013-04-01,2,204.0,209.0,67.0,80.0,3399.0,2.0
2013-04-01,2,204.0,209.0,67.0,80.0,3500.0,2.0
2013-04-01,2,214.0,189.0,64.0,79.0,3700.0,2.0
2013-04-01,1,16.0,6.0,22.0,16.0,500.0,49.0
2013-04-01,1,12.0,23.0,15.0,12.0,500.0,58.0
2013-04-01,1,15.0,45.0,20.0,11.0,500.0,60.0
2013-04-01,1,38.0,70.0,17.0,13.0,700.0,81.0
2013-04-01,0,30.0,104.0,19.0,18.0,800.0,89.0
2013-04-01,0,30.0,104.0,19.0,18.0,800.0,99.0
2013-04-01,1,7.0,15.0,10.0,14.0,700.0,105.0
2013-04-01,1,9.0,19.0,8.0,18.0,700.0,96.0
2013-04-01,1,9.0,14.0,6.0,24.0,600.0,80.0
2013-04-01,1,16.0,18.0,3.0,25.0,600.0,69.0
2013-04-01,1,3.0,16.0,3.0,28.0,600.0,60.0
2013-04-01,1,8.0,16.0,3.0,18.0,500.0,71.0
2013-04-01,1,8.0,6.0,3.0,18.0,500.0,71.0
2013-04-02,1,3.0,6.0,3.0,20.0,500.0,70.0
2013-04-02,1,3.0,10.0,3.0,21.0,500.0,67.0
2013-04-02,1,40.0,130.0,3.0,59.0,700.0,22.0
2013-04-02,1,40.0,130.0,3.0,59.0,700.0,22.0
2013-04-02,1,61.0,85.0,5.0,78.0,1700.0,2.0
2013-04-02,2,62.0,122.0,13.0,64.0,2000.0,2.0
2013-04-02,2,98.0,123.0,16.0,65.0,2200.0,2.0
2013-04-02,2,140.0,150.0,20.0,63.0,2399.0,2.0
2013-04-02,2,149.0,158.0,39.0,65.0,2600.0,2.0
2013-04-02,2,181.0,158.0,39.0,65.0,2600.0,4.0
2013-04-02,2,190.0,201.0,80.0,66.0,2600.0,15.6366
2013-04-02,2,155.0,163.0,80.0,52.0,2100.0,48.0
2013-04-02,2,145.0,155.0,67.0,43.0,2000.0,81.0
2013-04-02,2,130.0,136.0,49.0,35.0,1700.0,107.0
2013-04-02,0,116.0,135.0,47.0,31.0,1500.0,107.0
2013-04-02,0,120.0,132.0,42.0,33.0,1300.0,129.0
2013-04-02,0,131.0,178.0,54.0,39.0,1399.0,126.0
2013-04-02,2,133.0,157.0,61.0,44.0,1300.0,127.0
2013-04-02,2,120.0,142.0,55.0,52.0,1100.0,101.0
2013-04-02,2,105.0,151.0,47.0,59.0,1000.0,92.0
2013-04-02,2,112.0,152.0,41.0,67.0,1000.0,85.0
2013-04-02,2,112.0,152.0,41.0,67.0,1100.0,54.0
2013-04-02,2,108.0,144.0,53.0,74.0,1100.0,44.0
2013-04-02,2,119.0,176.0,52.0,79.0,1200.0,31.0
2013-04-03,2,119.0,176.0,52.0,79.0,1300.0,16.0
2013-04-03,2,127.0,178.0,31.0,104.0,1600.0,2.0
2013-04-03,2,127.0,178.0,31.0,104.0,1500.0,2.0
2013-04-03,2,135.0,156.0,20.0,97.0,1600.0,2.0
2013-04-03,2,135.0,156.0,20.0,97.0,2100.0,2.0
2013-04-03,2,149.0,186.0,32.0,112.0,2000.0,2.0
2013-04-03,2,153.0,201.0,31.0,105.0,1899.0,2.0
2013-04-03,2,157.0,230.0,35.0,97.0,2000.0,2.0
2013-04-03,2,161.0,252.0,48.0,91.0,2100.0,2.0
2013-04-03,2,160.0,252.0,48.0,91.0,1700.0,20.0
2013-04-03,2,123.0,172.0,56.0,57.0,1399.0,61.0
2013-04-03,2,123.0,172.0,56.0,57.0,1399.0,75.0
2013-04-03,2,159.0,235.0,58.0,55.0,1600.0,102.0
2013-04-03,2,174.0,250.0,60.0,43.0,1800.0,132.0
2013-04-03,2,136.0,211.0,72.0,44.0,1500.0,111.0
2013-04-03,2,137.0,211.0,73.0,45.0,1500.0,100.8882
2013-04-03,0,66.0,122.0,28.0,40.0,800.0,87.0
2013-04-03,1,53.0,83.0,23.0,46.0,800.0,73.0
2013-04-03,1,55.0,102.0,22.0,54.0,1000.0,50.0
2013-04-03,1,66.0,99.0,22.0,63.0,1200.0,34.0
2013-04-03,1,66.0,99.0,22.0,63.0,1100.0,16.0
2013-04-03,1,59.0,71.0,16.0,83.0,1100.0,2.0
2013-04-04,1,59.0,71.0,16.0,83.0,1100.0,33.0
2013-04-04,1,38.0,49.0,25.0,46.0,1399.0,41.0
2013-04-04,1,38.0,42.0,32.0,39.0,1600.0,50.0
2013-04-04,1,34.0,41.0,35.0,33.0,1600.0,54.0
2013-04-04,1,38.0,47.0,49.0,36.0,1600.0,49.0
2013-04-04,1,38.0,47.0,49.0,36.0,1700.0,55.0
2013-04-04,1,36.0,47.0,42.0,34.0,1700.0,52.0
2013-04-04,2,44.0,80.0,58.0,51.0,2100.0,32.0
2013-04-04,2,82.0,134.0,83.0,62.0,2700.0,38.0
2013-04-04,2,82.0,134.0,83.0,62.0,2600.0,47.0
2013-04-04,2,100.0,165.0,83.0,61.0,2700.0,47.0
2013-04-04,2,86.0,175.0,52.0,77.0,2399.0,16.0
2013-04-04,2,71.0,118.0,22.0,74.0,2299.0,12.0
2013-04-04,2,71.0,118.0,22.0,74.0,2399.0,2.0
2013-04-04,2,88.0,95.0,15.0,87.0,2600.0,2.0
2013-04-04,2,91.0,94.0,13.0,85.0,2600.0,2.0
2013-04-04,2,91.0,94.0,13.0,85.0,2600.0,2.0
2013-04-04,2,80.0,88.0,12.0,79.0,2600.0,2.0
2013-04-04,2,84.0,90.0,13.0,70.0,2500.0,2.0
2013-04-05,2,84.0,90.0,13.0,70.0,2399.0,2.0
2013-04-05,2,86.0,96.0,12.0,70.0,2399.0,2.0
2013-04-05,2,87.0,89.0,11.0,63.0,2299.0,2.0
2013-04-05,2,87.0,89.0,11.0,63.0,2299.0,2.0
2013-04-05,2,112.0,89.0,10.0,62.0,2299.0,2.0
2013-04-05,2,113.0,82.0,11.0,46.0,2299.0,8.0
2013-04-05,2,113.0,86.0,11.0,46.0,2200.0,13.0
2013-04-05,2,89.0,89.0,10.0,50.0,2200.0,2.0
2013-04-05,2,94.0,106.0,11.0,54.0,2200.0,2.0
2013-04-05,2,113.0,119.0,16.0,55.0,2399.0,2.0
2013-04-05,2,113.0,119.0,16.0,55.0,2399.0,3.0
2013-04-05,1,70.0,70.0,47.0,28.0,1100.0,30.0
2013-04-05,1,70.0,70.0,47.0,28.0,500.0,59.0
2013-04-05,1,21.0,21.0,10.0,8.0,400.0,68.0
2013-04-05,1,20.0,20.0,9.0,8.0,400.0,71.0
2013-04-05,1,8.0,28.0,8.0,12.0,400.0,65.0
2013-04-05,1,8.0,28.0,8.0,12.0,400.0,65.0
2013-04-05,1,13.0,13.0,8.0,11.0,500.0,67.0
2013-04-05,1,11.0,11.0,3.0,13.0,400.0,71.0
2013-04-05,1,4.0,12.0,3.0,14.0,400.0,73.0
2013-04-05,1,4.0,12.0,3.0,14.0,400.0,76.0
2013-04-05,1,11.0,11.0,3.0,12.0,400.0,74.0
2013-04-05,1,6.0,6.0,3.0,12.0,400.0,72.0
2013-04-06,1,3.0,6.0,3.0,13.0,400.0,66.0
2013-04-06,1,3.0,6.0,3.0,13.0,400.0,66.0
2013-04-06,1,3.0,6.0,3.0,13.0,400.0,58.0
2013-04-06,1,3.0,6.0,3.0,16.0,400.0,58.0
2013-04-06,1,3.0,7.0,3.0,15.0,500.0,26.0
2013-04-06,1,3.0,6.0,4.0,22.0,500.0,42.0
2013-04-06,1,8.0,14.0,3.0,22.0,600.0,28.0
2013-04-06,1,6.0,10.0,3.0,27.0,700.0,14.0
2013-04-06,1,7.0,12.0,5.0,44.0,700.0,25.0
2013-04-06,1,21.0,13.0,12.0,44.0,600.0,47.0
2013-04-06,1,6.0,13.0,11.0,28.0,500.0,57.0
2013-04-06,1,7.0,14.0,9.0,23.0,400.0,75.0
2013-04-06,1,9.0,6.0,5.0,12.0,400.0,83.0
2013-04-06,1,3.0,6.0,5.0,8.0,400.0,82.0
2013-04-06,1,4.0,9.0,7.0,9.0,400.0,83.0
2013-04-06,1,3.0,10.0,8.0,10.0,400.0,86.0
2013-04-06,1,16.0,3.0,6.0,12.0,400.0,91.0
2013-04-06,1,19.0,4.0,5.0,9.0,400.0,92.0
2013-04-06,1,15.0,22.0,5.0,11.0,400.0,86.0
2013-04-06,1,8.0,21.0,6.0,18.0,600.0,68.0
2013-04-06,1,22.0,39.0,6.0,37.0,700.0,36.0
2013-04-06,1,31.0,76.0,8.0,55.0,600.0,39.0
2013-04-06,1,31.0,76.0,8.0,55.0,600.0,37.0
2013-04-06,1,37.0,61.0,12.0,54.0,700.0,32.0
2013-04-07,1,35.0,66.0,14.0,55.0,700.0,29.0
2013-04-07,1,45.0,65.0,22.0,55.0,700.0,29.0
2013-04-07,1,55.0,80.0,32.0,48.0,700.0,15.0
2013-04-07,1,66.0,80.0,17.0,62.0,800.0,6.0
2013-04-07,1,66.0,80.0,17.0,62.0,700.0,5.0
2013-04-07,1,63.0,73.0,15.0,61.0,900.0,7.0
2013-04-07,2,59.0,71.0,19.0,60.0,2899.0,2.0
2013-04-07,2,90.0,156.0,13.0,68.0,2200.0,2.0
2013-04-07,1,66.0,81.0,12.0,57.0,1800.0,9.0
2013-04-07,1,66.0,71.0,19.0,52.0,1800.0,16.0
2013-04-07,1,69.0,75.0,32.0,52.0,1700.0,22.0
2013-04-07,2,77.0,84.0,40.0,54.0,1500.0,36.0
2013-04-07,2,3.0,144.0,27.0,44.0,2299.0,51.0
2013-04-07,1,3.0,117.0,50.0,49.0,1100.0,59.0
2013-04-07,2,100.0,118.0,65.0,48.0,1300.0,69.0
2013-04-07,2,100.0,118.0,65.0,48.0,1300.0,84.8232
2013-04-07,2,157.0,140.0,65.0,43.0,1000.0,84.0
2013-04-07,2,162.0,118.0,68.0,53.0,1100.0,73.0
2013-04-07,2,157.0,192.0,40.0,60.0,1000.0,51.0
2013-04-07,2,157.0,192.0,40.0,60.0,1000.0,47.3382
2013-04-07,2,145.0,133.0,48.0,59.0,1000.0,47.0
2013-04-07,2,144.0,128.0,58.0,60.0,1200.0,38.0
2013-04-07,2,148.0,165.0,40.0,53.0,1100.0,38.0
2013-04-07,2,148.0,165.0,40.0,53.0,700.0,45.0
2013-04-08,1,76.0,50.0,16.0,30.0,800.0,33.0
2013-04-08,1,84.0,48.0,12.0,36.0,800.0,20.0
2013-04-08,1,76.0,26.0,9.0,44.0,700.0,20.0
2013-04-08,1,58.0,58.0,8.0,40.0,500.0,38.0
2013-04-08,0,61.0,144.0,9.0,25.0,300.0,76.0
2013-04-08,0,131.0,90.0,3.0,7.0,300.0,75.0
2013-04-08,1,111.0,76.0,3.0,8.0,300.0,69.0
2013-04-08,1,77.0,98.0,4.0,14.0,300.0,72.0
2013-04-08,1,48.0,58.0,3.0,9.0,300.0,81.0
2013-04-08,1,46.0,51.0,3.0,7.0,300.0,82.0
2013-04-08,1,67.0,104.0,3.0,10.0,300.0,78.0
2013-04-08,0,110.0,213.0,3.0,12.0,300.0,75.0
2013-04-08,0,97.0,148.0,3.0,12.0,300.0,75.0
2013-04-08,1,78.0,91.0,6.0,15.0,300.0,74.0
2013-04-09,1,50.0,62.0,3.0,8.0,300.0,78.0
2013-04-09,1,31.0,43.0,4.0,7.0,300.0,79.0
2013-04-09,1,21.0,26.0,5.0,8.0,300.0,80.0
2013-04-09,1,19.0,24.0,5.0,8.0,300.0,77.0
2013-04-09,1,18.0,22.0,6.0,9.0,300.0,80.0
2013-04-09,1,17.0,25.0,5.0,8.0,300.0,76.0
2013-04-09,1,18.0,25.0,6.0,12.0,400.0,67.0
2013-04-09,1,21.0,24.0,4.0,8.0,300.0,86.0
2013-04-09,1,21.0,24.0,4.0,8.0,300.0,88.0
2013-04-09,1,23.0,27.0,3.0,7.0,300.0,92.0
2013-04-09,1,27.0,27.0,3.0,9.0,300.0,91.0
2013-04-09,1,27.0,32.0,4.0,10.0,300.0,86.0
2013-04-09,1,12.0,47.0,4.0,10.0,400.0,82.0
2013-04-09,1,28.0,50.0,4.0,12.0,400.0,77.0
2013-04-09,1,28.0,50.0,4.0,12.0,400.0,75.0
2013-04-09,1,22.0,25.0,4.0,15.0,500.0,70.0
2013-04-09,1,24.0,24.0,4.0,19.0,500.0,69.0
2013-04-09,1,21.0,15.0,3.0,21.0,500.0,68.0
2013-04-09,1,26.0,31.0,3.0,22.0,500.0,60.0
2013-04-10,1,23.0,31.0,4.0,26.0,400.0,67.0
2013-04-10,1,22.0,11.0,4.0,17.0,400.0,67.9014
2013-04-10,1,18.0,20.0,5.0,15.0,400.0,59.3334
2013-04-10,1,14.0,20.0,10.5672,19.0,400.0,59.3334
2013-04-10,1,18.0,18.0,10.0,22.0,300.0,33.6294
2013-04-10,1,13.0,17.0,3.0,17.2452,300.0,60.4044
2013-04-10,1,14.0,14.0,3.0,17.0,300.0,67.9014
2013-04-10,1,19.0,14.0,3.0,14.0,400.0,61.4754
2013-04-10,1,16.0,14.0,3.0,17.0,400.0,64.6884
2013-04-10,1,17.0,8.0,4.0,12.0,400.0,74.5416
2013-04-10,1,17.0,21.0,3.0,12.0,400.0,79.8966
2013-04-10,1,3.0,21.0,3.0,10.0,300.0,82.0386
2013-04-10,1,26.0,16.0,3.0,9.0,300.0,81.8244
2013-04-10,1,24.0,32.0,3.0,8.0,300.0,83.538
2013-04-10,1,24.0,31.0,3.0,7.0,300.0,82.6812
2013-04-10,1,23.0,24.0,3.0,8.0,300.0,80.9676
2013-04-10,1,29.0,31.0,3.0,12.0,300.0,78.183
2013-04-10,1,24.0,7.0,3.0,14.0,300.0,75.8268
2013-04-10,1,23.0,27.0,3.0,14.0,400.0,75.8268
2013-04-10,1,26.0,48.0,3.0,24.0,400.0,62.9748
2013-04-10,1,30.0,72.0,3.0,32.0,500.0,46.9098
2013-04-10,1,30.0,72.0,3.0,32.0,800.0,15.6366
2013-04-10,1,40.0,53.0,3.0,52.0,800.0,0.4284
2013-04-10,1,45.0,64.0,4.0,69.0,1000.0,2.0
2013-04-11,1,40.0,53.0,3.0,76.0,1500.0,2.0
2013-04-11,1,48.0,61.0,5.0,80.0,1600.0,2.0
2013-04-11,1,75.0,88.0,6.0,79.0,1000.0,2.0
2013-04-11,1,64.0,36.0,5.0,76.0,500.0,1.4994
2013-04-11,1,34.0,36.0,6.0,64.0,500.0,1.9278
2013-04-11,1,28.0,41.0,6.0,63.0,600.0,10.9242
2013-04-11,1,31.0,42.0,8.0,53.0,700.0,10.2816
2013-04-11,1,31.0,33.0,7.0,50.0,800.0,11.5668
2013-04-11,1,30.0,33.0,9.0,48.0,900.0,20.5632
2013-04-11,1,42.0,23.0,19.0,50.0,800.0,39.1986
